Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load
"[25541.05448262396, 20.370370370370363, 0.7873727271091354, -0.10049728673641134, 0.07179266072599859, -0.031671, 0.3802386497438155]","[21061.00001357469, 29.10216911179048, 0.7645976431321486, 0.034759921125184334, -0.06890297906215877, -0.015211, 0.3819899952603471]",74.0625,112.374,0.1653269786385907,1650.0,4200.0
"[24196.467097397475, 40.66014214886444, 0.7983033590980816, -0.23459920624571007, 0.02245185537546221, -0.027368000000000003, 0.3798789683254392]","[23269.775922168406, 29.10216911179048, 0.7424628931876235, 0.06981042555753891, -0.11400715916054724, -0.015453, 0.4023989386057076]",74.10156,112.374,0.16541050706925867,1650.0,4200.0
"[21545.65061360124, 40.66014214886444, 0.8172226386139312, -0.11401624300617508, 0.1054465306245994, -0.025137999999999997, 0.3845413020157913]","[25271.653730583923, 21.779486287708007, 0.7669034575290928, 0.03058077943568982, -0.0016999534403386528, -0.014891999999999999, 0.41277514500754525]",74.14062,112.374,0.16549403559780534,1650.0,4200.0
"[22294.19447529363, 39.76362692347015, 0.7949756345946317, 0.0930300469525549, 0.14391340461927823, -0.035757000000000004, 0.3780120473622501]","[23047.033574233563, 22.772642910514104, 0.7784550694498544, -0.028991279248764545, 0.08977856734299368, -0.009429000000000005, 0.39857700254655937]",74.17969,112.374,0.16557758560894031,1650.0,4200.0
"[26153.70644289691, 26.6191235131627, 0.7054865977533094, 0.3363446526811211, 0.04726365901349136, -0.035900999999999995, 0.3748164500112021]","[27580.121488383575, 22.772642910514104, 0.7736281915868461, 0.3274229277574938, 0.060837397402535194, -0.006237999999999998, 0.42844233142396193]",74.21875,112.374,0.1656611143332698,1650.0,4200.0
"[26891.500448169794, 21.299270527843998, 0.7526068810070858, 0.2623024206699909, 0.02628531590589949, -0.025741999999999998, 0.3923659916914309]","[25786.408891461717, 43.47279859356582, 0.7960009094641346, 0.2476633419594334, 0.05547533519255277, -0.006591999999999997, 0.43172476363535134]",74.25781,112.374,0.16574464315547827,1650.0,4200.0
"[24543.043829676888, 21.299270527843998, 0.8210778011534722, -0.07463409817848587, 0.01849736171574753, -0.028829, 0.3944433492391525]","[21539.765964084414, 22.772642910514104, 0.6187992273317001, 0.15728734801585054, -0.028870459222889767, -0.006793999999999999, 0.396713520772862]",74.29688,112.374,0.1658281934603506,1650.0,4200.0
"[28514.032301025796, 39.76362692347015, 0.8353884371985678, -0.10949471961702795, 0.05470210917979391, -0.027282000000000004, 0.39131115557315765]","[23493.56810156899, 21.299270527843998, 0.6589423022233774, 0.2791957234266098, -0.0576612170956658, -0.004732, 0.4147122715522173]",74.33594,112.374,0.1659117224783425,1650.0,4200.0
"[26037.757058591156, 40.66014214886444, 0.81639531368076, -0.02459853353175756, 0.03332455859894967, -0.011071999999999999, 0.37749061288461205]","[23567.769507809484, 22.772642910514104, 0.7184989337144226, 0.1665223790155279, -0.027331858439191704, 0.007358000000000001, 0.40414921976418566]",74.375,112.374,0.1659952515942138,1650.0,4200.0
"[20269.918617993073, 38.88687895679381, 0.7173172063441173, 0.08761511251570564, -0.019667159380090386, -0.005054, 0.3719826435252054]","[21267.670307819448, 22.270529046352106, 0.7525051947273702, 0.0025728210549562647, -0.02028425016054102, 0.015697, 0.39032703364102267]",74.41406,112.374,0.16607878080796454,1650.0,4200.0
"[21590.07675996596, 38.88687895679381, 0.7299320852602253, 0.17225528199047258, 0.037032171654040436, -0.010518999999999999, 0.38860127076349094]","[23877.13904950847, 22.270529046352106, 0.7669034575216422, 0.024652228410325883, 0.0036313334302839227, 0.013707999999999998, 0.40464743510369616]",74.45312,112.374,0.1661623101195949,1650.0,4200.0
"[22946.40455820303, 20.829643042330236, 0.7187573181371454, -0.032822582608723394, 0.04000195137435145, -0.004667999999999999, 0.40795914964123553]","[22928.985730813733, 44.452941222522675, 0.7651706726656115, -0.0710676777270649, 0.038350970582304564, 0.011455999999999997, 0.40335517359270356]",74.49219,112.374,0.16624586091401494,1650.0,4200.0
"[23056.24884204301, 20.829643042330236, 0.79890027167449, -0.08239659660263898, -0.006109545326083591, -0.013678000000000001, 0.3856880920069999]","[21001.287250065874, 21.779486287708007, 0.8019270662028792, -0.04395994822767735, 0.032272378837163405, 0.018802000000000003, 0.3889200879306699]",74.53125,112.374,0.1663293904214299,1650.0,4200.0
"[17968.812777271465, 38.88687895679381, 0.8268598275742027, 0.13168478691365237, 0.0328617434913438, -0.032999, 0.366632804041046]","[22352.746502340724, 21.299270527843998, 0.716823386773012, 0.2489647689717427, -0.1159004580012528, 0.013734000000000001, 0.3920885273047402]",74.57031,112.374,0.16641292002672484,1650.0,4200.0
"[27102.95587885346, 38.88687895679381, 0.7876828767638773, 0.0753561519063064, -0.002663689842464354, -0.009941999999999998, 0.3708697273113566]","[22753.18924585299, 22.270529046352106, 0.7813572225047347, 0.2090413766921233, -0.11933236799585364, -0.003831999999999999, 0.39449103636964933]",74.60938,112.374,0.16649647111488497,1650.0,4200.0
"[24716.560353489862, 40.66014214886444, 0.8150397095404867, -0.08501988568878094, -0.09081667402764185, -0.011259, 0.36195228956175973]","[23639.005173884652, 21.779486287708007, 0.8177411469397133, -0.031372985033884415, -0.10169435165884776, -0.00558, 0.3947604762384401]",74.64844,112.374,0.16658000091596512,1650.0,4200.0
"[23216.71798793167, 38.88687895679381, 0.6580603298228886, 0.33958410738515354, -0.09654071827507672, -0.012303999999999997, 0.3655741369189019]","[24379.27212927793, 22.772642910514104, 0.7766860501803372, -0.08156215874514006, -0.03561405951112427, -0.002743, 0.40548349775422426]",74.6875,112.374,0.1666635308149256,1650.0,4200.0
"[24063.769278890075, 37.19095101694245, 0.6993657061352756, 0.25481119729220447, -0.1099097517753425, -0.009374000000000002, 0.37469341350496144]","[23706.629938700684, 21.779486287708007, 0.7690915822405422, 0.06584631662367313, 0.029947477175424824, -0.0009469999999999996, 0.402242897005031]",74.72656,112.374,0.16674706081176643,1650.0,4200.0
"[22298.36295473298, 37.19095101694245, 0.7854779683945157, 0.1156189660116067, -0.16523105524443213, -0.0018479999999999972, 0.35384784709815603]","[21888.133722105493, 22.270529046352106, 0.6777523745285978, 0.4078196871031161, -0.0016129730227307385, -0.008476000000000001, 0.39018888941639535]",74.76562,112.374,0.16683059090648783,1650.0,4200.0
"[23152.20797357339, 21.779486287708007, 0.8055437788127152, 0.0926443715471601, -0.11894170995371392, -0.00037700000000000065, 0.3676069108041904]","[22680.04686816108, 22.270529046352106, 0.5437067489882856, 0.5687268357886222, -0.09791421122952064, -0.0035549999999999996, 0.39958753105546224]",74.80469,112.374,0.16691414248420028,1650.0,4200.0
"[26411.74415709451, 39.76362692347015, 0.8033095395669967, -0.018046116432507642, -0.1363152490283617, 0.0038700000000000045, 0.39221587053560186]","[22001.048097142764, 22.270529046352106, 0.7504872884606248, 0.2164302870534196, -0.12848816100947705, -0.0013240000000000042, 0.39661242671404034]",74.84375,112.374,0.1669976727747081,1650.0,4200.0
"[22635.00642929385, 39.76362692347015, 0.7736202332494617, 0.1000188686962109, -0.13513015781546872, 0.010015, 0.3652351362820943]","[23704.675015715602, 22.270529046352106, 0.7635543262644936, 0.17582052220718092, 0.0014907343186922478, -0.003774000000000001, 0.4042315189640709]",74.88281,112.374,0.1670812031630968,1650.0,4200.0
"[24636.11270436664, 34.01775705752766, 0.8409580463054278, -0.08014861836174658, -0.0005641462708239041, 0.006915999999999999, 0.36257994007390976]","[23722.816252244036, 22.270529046352106, 0.7685681184795942, 0.21083403316892024, 0.0702550587990811, -0.0010329999999999994, 0.40556328718339385]",74.92188,112.374,0.16716475503455205,1650.0,4200.0
"[27350.528716346045, 26.032198621733908, 0.8042892846333853, -0.0304577890486204, -0.027644457325564788, 0.007172000000000003, 0.3847117159848397]","[22931.96250566799, 22.772642910514104, 0.813538214734961, 0.07510144001098062, 0.054862400931833394, -0.0011059999999999998, 0.392482826075231]",74.96094,112.374,0.16724828561872784,1650.0,4200.0
"[25332.535727788607, 38.02946240066889, 0.771627911746366, 0.043536876314302475, 0.01338277272996265, 0.01423, 0.3735084458215102]","[23710.099741473223, 29.758309904755187, 0.8032596377944201, 0.0712991874079636, -0.016198219148140312, -0.005549, 0.403070983325518]",75.0,112.374,0.16733181630078484,1650.0,4200.0
"[22889.60032566636, 38.02946240066889, 0.8342042371469285, -0.00616072049825922, 0.17777038201708598, 0.020467, 0.37373517483774527]","[22109.53704203238, 29.758309904755187, 0.7260920314877879, 0.3499443959851982, -0.07607094300183562, -0.006663, 0.3954611326426403]",75.03906,112.374,0.16741534708072314,1650.0,4200.0
"[22252.635515165046, 35.568985597466224, 0.8316365215224135, -0.021129157492938422, 0.182693506695989, 0.022475999999999996, 0.3755889074826359]","[19884.01059281665, 21.779486287708007, 0.5066795210614451, 0.4852208636522861, 0.07901051402276622, -0.004237, 0.3837607520721732]",75.07812,112.374,0.16749887795854287,1650.0,4200.0
"[22330.47306123088, 39.76362692347015, 0.760170654879726, 0.05240731995677139, -0.029125086476849967, 0.024589000000000003, 0.37470314927819864]","[21858.53676419137, 21.779486287708007, 0.6404807049787788, 0.22724109895938316, 0.1465807630111066, -0.0064449999999999985, 0.39692171139281357]",75.11719,112.374,0.16758243031955508,1650.0,4200.0
"[24649.601881798084, 39.76362692347015, 0.8017367530252973, -0.09597191968308749, -0.1058889099458532, 0.0033329999999999983, 0.37554255699054934]","[20989.924790040528, 21.779486287708007, 0.7442786226519449, 0.1382030667090941, -0.05782263356935998, -0.004384, 0.39335584976456117]",75.15625,112.374,0.16766596139316312,1650.0,4200.0
"[24528.806526880155, 21.299270527843998, 0.8935939901167747, -0.26774114514208236, -0.10572567412358476, -0.0063620000000000005, 0.38997915964317886]","[22100.76456459606, 21.299270527843998, 0.7402591729014695, 0.2298624524850923, -0.10086056881691642, 0.0014330000000000007, 0.4074670262867905]",75.19531,112.374,0.1677494925646529,1650.0,4200.0
"[23640.511192542956, 39.76362692347015, 0.7595652720901008, 0.05011651254945493, -0.15581597967649471, -0.006021999999999999, 0.3968199913260419]","[25883.118779683016, 22.270529046352106, 0.7009799939972846, 0.2322150559831182, 0.02349641645380889, 0.0028680000000000003, 0.4334763737229516]",75.23438,112.374,0.16783304521941073,1650.0,4200.0
"[24436.047487755826, 39.76362692347015, 0.6444532774315573, 0.29743888010190256, -0.02038087448533123, -0.006730000000000001, 0.39437396351686305]","[24622.371993983554, 22.270529046352106, 0.7089682713692002, 0.2253518465250881, 0.08957263470157582, 0.00163, 0.4244721535036191]",75.27344,112.374,0.16791657658668943,1650.0,4200.0
"[25036.774853144452, 37.19095101694245, 0.7742371292621254, -0.022845275489037586, 0.051560059756758266, 0.002179, 0.395074794132706]","[26205.551482301562, 22.270529046352106, 0.662776627501426, 0.2594581552215187, -0.018201189419707237, -0.0007370000000000008, 0.4390370711352289]",75.3125,112.374,0.16800010805185028,1650.0,4200.0
"[24606.036189413346, 40.66014214886444, 0.6929505086568667, 0.13581203175571588, -0.23100315475803515, -0.0006370000000000031, 0.42234756212271424]","[24497.912542630216, 22.270529046352106, 0.5980316346400957, 0.3611625284696105, -0.02499944362969272, -0.008421, 0.4190188465439234]",75.35156,112.374,0.16808363961489334,1650.0,4200.0
"[23305.3562639452, 40.66014214886444, 0.6774363302467653, 0.12626316998349107, -0.2103764870627142, -0.0021210000000000057, 0.42595243673325783]","[22419.08411678349, 22.270529046352106, 0.717183746287851, 0.21257845202671088, 0.06113545034167124, -0.013876999999999999, 0.3913336349855453]",75.39062,112.374,0.16816717127581873,1650.0,4200.0
"[26634.181244003175, 38.88687895679381, 0.7553597780647007, 0.1551534950520126, -0.029953788570248645, 0.009724, 0.3842571454429963]","[23347.56751260489, 22.270529046352106, 0.773752993066203, 0.07305828291838123, 0.026378084151776997, -0.014541, 0.40783255426584086]",75.42969,112.374,0.16825072442013808,1650.0,4200.0
"[23970.527374920955, 40.66014214886444, 0.7179533846440529, 0.5080336107162728, -0.13843690131686695, -0.008102999999999997, 0.3741241002541804]","[23678.74808211488, 21.299270527843998, 0.5516568413337828, 0.5205183273631211, -0.033840272344375234, -0.014184000000000004, 0.4128121438911409]",75.46875,112.374,0.16833425627685364,1650.0,4200.0
"[20950.45128982406, 38.88687895679381, 0.76313188865307, 0.5792307921070656, -0.24884603776397438, -0.008444999999999996, 0.3810351545133336]","[22147.69963132832, 22.270529046352106, 0.5384666323482223, 0.700375763206242, 0.006392130185298588, -0.016844, 0.4032917103834395]",75.50781,112.374,0.1684177882314519,1650.0,4200.0
"[19427.261977347287, 38.88687895679381, 0.7123417891392522, 0.30837007624970614, -0.17447415429863386, -0.001269000000000001, 0.38774608010784584]","[23755.83403284422, 22.270529046352106, 0.6902595718364245, 0.3423975431314399, -0.013206534876797762, -0.0045869999999999965, 0.39841287934879815]",75.54688,112.374,0.16850134166951955,1650.0,4200.0
"[29674.562330510664, 39.76362692347015, 0.7043603609022214, 0.6956630595409372, -0.2901387073818537, -0.0029080000000000013, 0.4344937163366117]","[22608.17271534594, 22.270529046352106, 0.6548252125782912, 0.2955465150037404, -0.03504175607026617, 0.014411000000000005, 0.39483500614687145]",75.58594,112.374,0.16858487381990855,1650.0,4200.0
"[34427.36641268785, 20.829643042330236, 0.7033165261303496, 0.8434481121455244, -0.3446357668854091, 0.014724000000000003, 0.43554419043766385]","[20241.93216925667, 21.779486287708007, 0.7422304187212889, 0.06883862943168895, -0.02172042854052722, 0.019861000000000004, 0.3728721385126542]",75.625,112.374,0.16866840606818062,1650.0,4200.0
"[30998.507615073955, 38.88687895679381, 0.8136183190840639, 0.4467859278854154, -0.280626276934369, 0.027321, 0.40973474585272845]","[24176.055387696844, 22.270529046352106, 0.7287854894451788, 0.06009051230822671, -0.09499018629675127, 0.017156999999999995, 0.3992618117864517]",75.66406,112.374,0.16875193841433583,1650.0,4200.0
"[30564.537466446298, 21.299270527843998, 0.8548466848573504, 0.2462332829993943, -0.31558055208721275, 0.0006310000000000037, 0.43267967925360207]","[25889.376698059994, 22.270529046352106, 0.7699889034918355, -0.0999120284787236, -0.032660085969894274, 0.017256, 0.4233720615061887]",75.70312,112.374,0.16883547085837425,1650.0,4200.0
"[32865.067981292435, 20.370370370370363, 0.6927037088265353, 0.5245049763936533, -0.3343805259257992, -0.005672999999999997, 0.43002641089937715]","[25140.45837872605, 22.270529046352106, 0.7574855419659072, -0.028231125018560288, 0.03173681657069943, 0.007247, 0.4063997490045977]",75.74219,112.374,0.16891902478600807,1650.0,4200.0
"[33118.56512061044, 40.66014214886444, 0.6827999509572501, 0.7412878105794101, -0.19282717945098027, 0.014656, 0.4346341469143905]","[26022.819514330513, 21.779486287708007, 0.7564622988191387, 0.08881399230033482, 0.05944941334029963, -0.002712999999999999, 0.4203618662902238]",75.78125,112.374,0.16900255742583847,1650.0,4200.0
"[27818.331507062987, 39.76362692347015, 0.6934932045229839, 0.4144164173372755, -0.10120911040271396, 0.0055210000000000025, 0.42919380885446146]","[23971.422998388865, 22.772642910514104, 0.841358975936863, -0.0018856393960553497, 0.05737673533176727, -0.00043999999999999953, 0.41508852116145056]",75.82031,112.374,0.16908609016355255,1650.0,4200.0
"[25736.998806203268, 38.88687895679381, 0.7869393242820386, 0.006896637730953614, -0.16938904525424794, -0.0030590000000000053, 0.4113879647230823]","[22528.88239925254, 22.270529046352106, 0.7853730874125056, -0.02055211064689244, -0.06275516274388716, 0.0008990000000000018, 0.3907143416858409]",75.85938,112.374,0.16916964438493737,1650.0,4200.0
"[22024.14829015248, 40.66014214886444, 0.7900444446254319, -0.10068969556412322, -0.08094711824494115, -0.002085, 0.3909718426881916]","[23591.39866545972, 22.270529046352106, 0.6802236340040124, 0.19744828088823452, -0.04548154445783882, -0.0017009999999999987, 0.4098459168992659]",75.89844,112.374,0.16925317731844397,1650.0,4200.0
"[19742.483775417735, 40.66014214886444, 0.7118202849563382, 0.2049224153686211, -0.028731755928760268, -0.005041, 0.3706792161950816]","[22416.944243375056, 21.299270527843998, 0.698817870343784, 0.1576228394042416, -0.05552196622455734, -0.004559000000000001, 0.4033523007483656]",75.9375,112.374,0.16933671034983458,1650.0,4200.0
